stop_id,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station,wheelchair_boarding,level_id,platform_code
"vic:rail:SSS_sEN5","Spencer St","-37.81768958","144.95328108","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_sEN6","Spencer St","-37.81747143","144.95317351","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_sEN7","Spencer St","-37.81729891","144.95309875","","2","vic:rail:SSS","1","Level 0",""
"vic:rail:SSS_TX1","Taxi Zone 1","-37.81911828","144.95355970","","3","vic:rail:SSS","","Level 0",""
"vic:rail:SSS_TX2","Taxi Zone 2","-37.81760970","144.95335145","","3","vic:rail:SSS","","Level 0",""
"vic:rail:STL","State Library Railway Station","-37.80943693","144.96327750","","1","","1","",""
"vic:rail:STL_EN1","Swanston St","-37.80942166","144.96343694","","2","vic:rail:STL","1","Level 0",""
"vic:rail:STL_EN2","Franklin St","-37.80741670","144.96318535","","2","vic:rail:STL","1","Level 0",""
"vic:rail:STL_fDP1","Franklin St DP 1","-37.80720896","144.96367947","","3","vic:rail:STL","","Level -1",""
"vic:rail:STL_fDP2","Franklin St DP 2","-37.80742237","144.96299210","","3","vic:rail:STL","","Level -2",""
"vic:rail:STL_fDP3","Franklin St DP 3","-37.80752008","144.96290990","","3","vic:rail:STL","","Level -2",""
"vic:rail:STL_LI1","Swanston St","-37.80952857","144.96336585","","2","vic:rail:STL","1","Level 0",""
"vic:rail:STL_LI2","Lift 2","-37.80946611","144.96340164","","3","vic:rail:STL","","Level -1",""
"vic:rail:STL_LI3","Lift 3","-37.80931828","144.96371239","","3","vic:rail:STL","","Level -2",""
"vic:rail:STL_LI4","Franklin St","-37.80745899","144.96302517","","2","vic:rail:STL","1","Level 0",""
"vic:rail:STL_LI5","Lift 5","-37.80742941","144.96287832","","3","vic:rail:STL","","Level -2",""
"vic:rail:STL_sCN1","Swanston St CN 1","-37.80955871","144.96302426","","3","vic:rail:STL","","Level -1",""
"vic:rail:STL_sCN2","Swanston St CN 2","-37.80954541","144.96329723","","3","vic:rail:STL","","Level -1",""
"vic:rail:STL_sDP1","Swanston St DP 1","-37.80923268","144.96293099","","3","vic:rail:STL","","Level -1",""
"vic:rail:STL_sDP2","Swanston St DP 2","-37.80845511","144.96330447","","3","vic:rail:STL","","Level -2",""
"vic:rail:STY","Stony Point Railway Station","-38.37423454","145.22183746","","1","","1","",""
"vic:rail:STY_EN1","Stony Point Rd","-38.37410686","145.22173756","","2","vic:rail:STY","1","Level 0",""
"vic:rail:STY_PR1","Park & Ride","-38.37399427","145.22203794","","3","vic:rail:STY","","Level 0",""
"vic:rail:SUN","Sunshine Railway Station","-37.78853633","144.83287820","","1","","1","",""
"vic:rail:SUN_BR1","Bike & Ride 1","-37.78785915","144.83280715","","3","vic:rail:SUN","","Level 0",""
"vic:rail:SUN_BR2","Bike & Ride 2","-37.78814635","144.83225371","","3","vic:rail:SUN","","Level 0",""
"vic:rail:SUN_DP1","Decision Point 1","-37.78791507","144.83290771","","3","vic:rail:SUN","","Level 2",""
"vic:rail:SUN_DP2","Decision Point 2","-37.78804475","144.83260869","","3","vic:rail:SUN","","Level 2",""
"vic:rail:SUN_DP3","Decision Point 3","-37.78811784","144.83266333","","3","vic:rail:SUN","","Level 2",""
"vic:rail:SUN_DP4","Decision Point 4","-37.78817442","144.83230966","","3","vic:rail:SUN","","Level 2",""
"vic:rail:SUN_DP5","Decision Point 5","-37.78840979","144.83334747","","3","vic:rail:SUN","","Level 1",""
"vic:rail:SUN_DP6","Decision Point 6","-37.78873093","144.83267948","","3","vic:rail:SUN","","Level 1",""
"vic:rail:SUN_EN1","Station Pl","-37.78770479","144.83274353","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_EN2","Station Pl","-37.78787171","144.83299982","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_EN3","Station Pl","-37.78800010","144.83312098","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_EN4","Station Pl","-37.78849231","144.83342454","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_EN5","City Pl","-37.78800958","144.83216686","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_EN6","City Pl","-37.78824563","144.83226216","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_EN7","City Pl","-37.78836502","144.83238358","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_EN8","City Pl","-37.78844587","144.83236986","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_EN9","City Pl","-37.78883126","144.83274468","","2","vic:rail:SUN","1","Level 0",""
"vic:rail:SUN_KR1","Kiss & Ride","-37.78825393","144.83369268","","3","vic:rail:SUN","","Level 0",""
"vic:rail:SUN_PR1","Park & Ride 1","-37.78699796","144.83057266","","3","vic:rail:SUN","","Level 0",""
"vic:rail:SUN_PR2","Park & Ride 2","-37.78930337","144.83293528","","3","vic:rail:SUN","","Level 0",""
"vic:rail:SUN_PR3","Park & Ride 3","-37.78849712","144.83368558","","3","vic:rail:SUN","","Level 0",""
"vic:rail:SUN_TX1","Taxi Zone","-37.78832265","144.83350899","","3","vic:rail:SUN","","Level 0",""
"vic:rail:SUY","Sunbury Railway Station","-37.57928396","144.72798098","","1","","1","",""
"vic:rail:SUY_BR1","Bike & Ride","-37.57951856","144.72799649","","3","vic:rail:SUY","","Level 0",""
"vic:rail:SUY_DP1","Decision point 1","-37.57896452","144.72823980","","3","vic:rail:SUY","","Level 1",""
"vic:rail:SUY_DP2","Decision point 2","-37.57886109","144.72801648","","3","vic:rail:SUY","","Level 1",""
"vic:rail:SUY_EN1","Brook St","-37.57915235","144.72816615","","2","vic:rail:SUY","1","Level 0",""
"vic:rail:SUY_EN2","Brook St","-37.57939182","144.72796638","","2","vic:rail:SUY","1","Level 0",""
"vic:rail:SUY_EN3","Brook St","-37.57903744","144.72828288","","2","vic:rail:SUY","1","Level 0",""
"vic:rail:SUY_EN4","Horne St","-37.57894832","144.72786663","","2","vic:rail:SUY","1","Level 0",""
"vic:rail:SUY_KR1","Kiss & Ride","-37.57919869","144.72823268","","3","vic:rail:SUY","","Level 0",""
"vic:rail:SUY_PR1","Park & Ride","-37.57946314","144.72839449","","3","vic:rail:SUY","","Level 0",""
"vic:rail:SVE","Somerville Railway Station","-38.22534196","145.17624492","","1","","1","",""
"vic:rail:SVE_EN1","Frankston-Flinders","-38.22532483","145.17630246","","2","vic:rail:SVE","1","Level 0",""
"vic:rail:SVE_PR1","Park & Ride","-38.22519961","145.17636271","","3","vic:rail:SVE","","Level 0",""
"vic:rail:SYN","Syndal Railway Station","-37.87622062","145.14978071","","1","","1","",""
"vic:rail:SYN_BR1","Bike & Ride","-37.87652340","145.14897728","","3","vic:rail:SYN","","Level 0",""
"vic:rail:SYN_DP1","Decision point 1","-37.87635528","145.14917477","","3","vic:rail:SYN","","Level 1",""
"vic:rail:SYN_DP2","Decision point 2","-37.87622069","145.14921225","","3","vic:rail:SYN","","Level 0",""
"vic:rail:SYN_EN1","Coleman Parade","-37.87649709","145.14902342","","2","vic:rail:SYN","1","Level 0",""
"vic:rail:SYN_EN2","Coleman Pde","-37.87643618","145.14916138","","2","vic:rail:SYN","1","Level 0",""
"vic:rail:SYN_EN3","Coleman Pde","-37.87641941","145.14924138","","2","vic:rail:SYN","1","Level 0",""
"vic:rail:SYN_EN4","Hunter St","-37.87608557","145.14921563","","2","vic:rail:SYN","1","Level 0",""
"vic:rail:SYN_PR1","Park & Ride 1","-37.87642938","145.14872951","","3","vic:rail:SYN","","Level 0",""
"vic:rail:SYN_PR2","Park & Ride 2","-37.87668818","145.15086047","","3","vic:rail:SYN","","Level 0",""
"vic:rail:SYR","South Yarra Railway Station","-37.83844935","144.99234221","","1","","1","",""
"vic:rail:SYR_DP1","Decision Point 1","-37.83890254","144.99196630","","3","vic:rail:SYR","","Level 0",""
"vic:rail:SYR_DP2","Decision Point 2","-37.83891406","144.99211371","","3","vic:rail:SYR","","Level 0",""
"vic:rail:SYR_DP3","Decision Point 3","-37.83893498","144.99228359","","3","vic:rail:SYR","","Level 0",""
"vic:rail:SYR_DP4","Decision Point 4","-37.83895532","144.99241940","","3","vic:rail:SYR","","Level 0",""
"vic:rail:SYR_EN1","Toorak Rd","-37.83897847","144.99219151","","2","vic:rail:SYR","1","Level 0",""
"vic:rail:TAB","Tyabb Railway Station","-38.25981500","145.18640071","","1","","1","",""
"vic:rail:TAB_EN1","Mornington-Tyabb Rd","-38.25976943","145.18636756","","2","vic:rail:TAB","1","Level 0",""
"vic:rail:TBY","Thornbury Railway Station","-37.75505179","144.99857152","","1","","1","",""
"vic:rail:TBY_DP1","Decision point 1","-37.75573812","144.99865518","","3","vic:rail:TBY","","Level 0",""
"vic:rail:TBY_DP2","Decision point 2","-37.75569630","144.99831579","","3","vic:rail:TBY","","Level 0",""
"vic:rail:TBY_EN1","Ethel St","-37.75503744","144.99878756","","2","vic:rail:TBY","1","Level 0",""
"vic:rail:TBY_EN2","Clapham St","-37.75499505","144.99841414","","2","vic:rail:TBY","1","Level 0",""
"vic:rail:TCM","Tecoma Railway Station","-37.90811849","145.34299458","","1","","1","",""
"vic:rail:TCM_EN1","McNicol Rd","-37.90841767","145.34376134","","2","vic:rail:TCM","1","Level 0",""
"vic:rail:TCM_PR1","Park & Ride","-37.90804909","145.34382647","","3","vic:rail:TCM","","Level 0",""
"vic:rail:TGA","Tooronga Railway Station","-37.84936553","145.04173374","","1","","1","",""
"vic:rail:TGA_EN1","Milton Pde","-37.84943646","145.04166368","","2","vic:rail:TGA","1","Level 0",""
"vic:rail:TGA_EN2","Tooronga Rd","-37.84930456","145.04186037","","2","vic:rail:TGA","1","Level 0",""
"vic:rail:TGA_PR1","Park & Ride 1","-37.84888295","145.04089414","","3","vic:rail:TGA","","Level 0",""
"vic:rail:TGA_PR2","Park & Ride 2","-37.84981202","145.04202879","","3","vic:rail:TGA","","Level 0",""
"vic:rail:TGA_PR3","Park & Ride 3","-37.84952440","145.04261601","","3","vic:rail:TGA","","Level 0",""
"vic:rail:THL","Town Hall Railway Station","-37.81699161","144.96709126","","1","","1","",""
"vic:rail:THL_cDP1","Collins St DP1","-37.81591012","144.96708686","","3","vic:rail:THL","","Level -1",""
"vic:rail:THL_cDP2","Collins St DP2","-37.81625515","144.96723643","","3","vic:rail:THL","","Level -2",""
"vic:rail:THL_cDP3","Collins St DP3","-37.81583728","144.96704341","","3","vic:rail:THL","","Level -3",""
"vic:rail:THL_cDP4","Collins St DP4","-37.81563852","144.96701479","","3","vic:rail:THL","","Level -3",""
"vic:rail:THL_cDP5","Collins St DP5","-37.81571489","144.96674006","","3","vic:rail:THL","","Level -3",""
"vic:rail:THL_EN1","Collins St","-37.81567357","144.96695703","","2","vic:rail:THL","1","Level 0",""
"vic:rail:THL_EN2","Swanston St","-37.81706542","144.96666892","","2","vic:rail:THL","1","Level 0",""
"vic:rail:THL_LI1","Collins St","-37.81562971","144.96702639","","2","vic:rail:THL","1","Level 0",""
"vic:rail:THL_LI2","Lift 2","-37.81574974","144.96667095","","3","vic:rail:THL","","Level -3",""
"vic:rail:THL_LI3","Swanston St","-37.81714003","144.96681455","","2","vic:rail:THL","1","Level 0",""
"vic:rail:THL_LI4","Lift 4","-37.81702117","144.96671558","","3","vic:rail:THL","","Level -2",""
"vic:rail:THL_LI5","Lift 5","-37.81683985","144.96717495","","3","vic:rail:THL","","Level -3",""
"vic:rail:THL_sDP1","Swanston St DP1","-37.81700668","144.96692045","","3","vic:rail:THL","","Level -1",""
"vic:rail:THL_sDP2","Swanston St DP2","-37.81719192","144.96668817","","3","vic:rail:THL","","Level -2",""
"vic:rail:THL_sDP3","Swanston St DP3","-37.81703722","144.96660154","","3","vic:rail:THL","","Level -2",""
"vic:rail:THL_sDP4","Swanston St DP4","-37.81683026","144.96714113","","3","vic:rail:THL","","Level -3",""
"vic:rail:TOR","Toorak Railway Station","-37.85077381","145.01390858","","1","","1","",""
"vic:rail:TOR_DP1","Decision point 1","-37.85113277","145.01381939","","3","vic:rail:TOR","","Level 0",""
"vic:rail:TOR_DP2","Decision point 2","-37.85089589","145.01420080","","3","vic:rail:TOR","","Level 0",""
"vic:rail:TOR_DP3","Decision point 3","-37.85100973","145.01400454","","3","vic:rail:TOR","","Level 0",""
"vic:rail:TOR_EN1","Evergreen Mews","-37.85114159","145.01380779","","","vic:rail:TOR","","Level 0",""
"vic:rail:TOR_EN2","Beatty Ave","-37.85086925","145.01422425","","2","vic:rail:TOR","1","Level 0",""
"vic:rail:TOT","Tottenham Railway Station","-37.79925090","144.86294494","","1","","1","",""
"vic:rail:TOT_DP1","Decision point 1","-37.79917940","144.86248136","","3","vic:rail:TOT","","Level 0",""
"vic:rail:TOT_EN1","Sunshine Rd","-37.79943098","144.86244004","","2","vic:rail:TOT","1","Level 0",""
"vic:rail:TOT_EN2","Ashley St","-37.79915603","144.86218675","","2","vic:rail:TOT","1","Level 0",""
"vic:rail:TOT_KR1","Kiss & Ride","-37.79943448","144.86263301","","3","vic:rail:TOT","","Level 0",""
"vic:rail:TOT_PR1","Park & Ride 1","-37.79962112","144.86397912","","3","vic:rail:TOT","","Level 0",""
"vic:rail:TOT_PR2","Park & Ride 2","-37.79813322","144.86491917","","3","vic:rail:TOT","","Level 0",""
"vic:rail:TOT_TX1","Taxi Zone","-37.79945456","144.86274600","","3","vic:rail:TOT","","Level 0",""
"vic:rail:TSN","Thomastown Railway Station","-37.68033809","145.01427887","","1","","1","",""
"vic:rail:TSN_BR1","Bike & Ride","-37.68038714","145.01451568","","3","vic:rail:TSN","","Level 0",""
"vic:rail:TSN_DP1","Overpass","-37.68015869","145.01432901","","3","vic:rail:TSN","","Level 1",""
"vic:rail:TSN_EN1","Station St","-37.68030549","145.01448384","","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_EN2","Station St","-37.68020083","145.01469074","","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_EN3","High St","-37.68013533","145.01401214","","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_EN4","High St","-37.68027370","145.01420121","","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_EN5","High St","-37.68064302","145.01419137","","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_LI1","Station St","-37.68014240","145.01443150","","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_LI2","High St","-37.68012094","145.01422797","","2","vic:rail:TSN","1","Level 0",""
"vic:rail:TSN_PR1","Park & Ride 1","-37.67919557","145.01493298","","3","vic:rail:TSN","","Level 0",""
"vic:rail:TSN_PR2","Park & Ride 2","-37.68134870","145.01435397","","3","vic:rail:TSN","","Level 0",""
"vic:rail:UFD","Upfield Railway Station","-37.66607779","144.94673994","","1","","1","",""
"vic:rail:UFD_EN1","Barry Rd","-37.66602631","144.94688874","","2","vic:rail:UFD","1","Level 0",""
"vic:rail:UFD_EN2","Barry Rd","-37.66559079","144.94671935","","2","vic:rail:UFD","1","Level 0",""
"vic:rail:UFD_PR1","Park & Ride 1","-37.66568382","144.94688684","","3","vic:rail:UFD","","Level 0",""
"vic:rail:UFD_PR2","Park & Ride 2","-37.66560051","144.94624294","","3","vic:rail:UFD","","Level 0",""
"vic:rail:UFG","Upper Ferntree Gully Railway Station","-37.89267170","145.30753019","","1","","1","",""
"vic:rail:UFG_BR1","Bike & Ride","-37.89321828","145.30856391","","3","vic:rail:UFG","","Level 0",""
"vic:rail:UFG_DP1","Decision point 1","-37.89279485","145.30857360","","3","vic:rail:UFG","","Level -1",""
"vic:rail:UFG_EN1","Burwood Hwy","-37.89298355","145.30853517","","2","vic:rail:UFG","1","Level 0",""
"vic:rail:UFG_EN2","Railway Ave","-37.89256995","145.30860149","","2","vic:rail:UFG","1","Level 0",""
"vic:rail:UFG_PR1","Park & Ride 1","-37.89279063","145.30702709","","3","vic:rail:UFG","","Level 0",""
"vic:rail:UFG_PR2","Park & Ride 2","-37.89323050","145.31004201","","3","vic:rail:UFG","","Level 0",""
"vic:rail:UNN","Union Railway Station ","-37.82315506","145.10034527","","1","","1","",""
"vic:rail:UPW","Upwey Railway Station","-37.90369097","145.33133336","","1","","1","",""
"vic:rail:UPW_DP1","Decision point","-37.90391284","145.33172643","","3","vic:rail:UPW","","Level -1",""
"vic:rail:UPW_EN1","Main St","-37.90401049","145.33162186","","2","vic:rail:UPW","1","Level 0",""
"vic:rail:UPW_EN2","Burwood Hwy","-37.90401597","145.33200845","","2","vic:rail:UPW","1","Level 0",""
"vic:rail:UPW_EN3","Burwood Hwy","-37.90363067","145.33216501","","2","vic:rail:UPW","1","Level 0",""
"vic:rail:UPW_PR1","Park & Ride","-37.90364141","145.33101601","","3","vic:rail:UPW","","Level 0",""
"vic:rail:VPK","Victoria Park Railway Station","-37.79915782","144.99445143","","1","","1","",""
"vic:rail:VPK_DP1","Decision Point 1","-37.79908770","144.99456689","","3","vic:rail:VPK","","Level 1",""
"vic:rail:VPK_DP2","Decision Point 2","-37.79917275","144.99426931","","3","vic:rail:VPK","","Level 1",""
"vic:rail:VPK_DP3","Decision Point 3","-37.79799185","144.99477824","","3","vic:rail:VPK","","Level 0",""
"vic:rail:VPK_DP4","Decision Point 4","-37.79984221","144.99442156","","3","vic:rail:VPK","","Level 0",""
"vic:rail:VPK_DP5","Decision Point 5","-37.79796000","144.99449518","","3","vic:rail:VPK","","Level 0",""
"vic:rail:VPK_DP6","Decision Point 6","-37.79982033","144.99419500","","3","vic:rail:VPK","","Level 0",""
"vic:rail:VPK_EN1","Lulie St","-37.79886289","144.99459569","","2","vic:rail:VPK","1","Level 0",""
"vic:rail:VPK_EN2","Johnston St","-37.79975214","144.99442399","","2","vic:rail:VPK","1","Level 0",""
"vic:rail:VPK_EN3","Hoddle St","-37.79888508","144.99431116","","2","vic:rail:VPK","1","Level 0",""
"vic:rail:VPK_EN4","Johnston St","-37.79974846","144.99420830","","2","vic:rail:VPK","1","Level 0",""
"vic:rail:VPK_PR1","Park & Ride","-37.79804841","144.99492436","","3","vic:rail:VPK","","Level 0",""
"vic:rail:WAT","Watsonia Railway Station","-37.71095798","145.08379338","","1","","1","",""
"vic:rail:WAT_BR1","Bike & Ride","-37.71097394","145.08311234","","3","vic:rail:WAT","","Level 0",""
"vic:rail:WAT_DP1","Decision Point 1","-37.71115321","145.08360685","","3","vic:rail:WAT","","Level 0",""
"vic:rail:WAT_EN1","Greensborough Rd","-37.71125580","145.08381974","","2","vic:rail:WAT","1","Level 0",""
"vic:rail:WAT_EN2","Watsonia Rd","-37.71101440","145.08338355","","2","vic:rail:WAT","1","Level 0",""
"vic:rail:WAT_PR1","Park & Ride 1","-37.71157807","145.08368666","","3","vic:rail:WAT","","Level 0",""
"vic:rail:WAT_PR2","Park & Ride 2","-37.71190493","145.08328119","","3","vic:rail:WAT","","Level 0",""
"vic:rail:WAT_PR3","Park & Ride 3","-37.71089855","145.08291009","","3","vic:rail:WAT","","Level 0",""
"vic:rail:WBH","Williamstown Beach Railway Station","-37.86398189","144.89448368","","1","","1","",""
"vic:rail:WBH_DP1","Decision point 1","-37.86381407","144.89417018","","3","vic:rail:WBH","","Level -1",""
"vic:rail:WBH_EN1","Railway Pl","-37.86367219","144.89429925","","2","vic:rail:WBH","1","Level 0",""
"vic:rail:WBH_EN2","Railway Pl","-37.86395419","144.89495051","","2","vic:rail:WBH","1","Level 0",""
"vic:rail:WBH_EN3","Railway Cres","-37.86396475","144.89402948","","2","vic:rail:WBH","1","Level 0",""
"vic:rail:WBH_EN4","Railway Cres","-37.86445242","144.89509547","","2","vic:rail:WBH","1","Level 0",""
"vic:rail:WBH_PR1","Park & Ride","-37.86319785","144.89297147","","3","vic:rail:WBH","","Level 0",""
"vic:rail:WER","Werribee Railway Station","-37.89937805","144.66111801","","1","","1","",""
"vic:rail:WER_BR1","Bike & Ride","-37.89894307","144.66099532","","3","vic:rail:WER","","Level 0",""
"vic:rail:WER_DP1","Decision point 1","-37.89942194","144.66105976","","3","vic:rail:WER","","Level -1",""
"vic:rail:WER_DP2","Decision point 2","-37.89960386","144.66114498","","3","vic:rail:WER","","Level -1",""
"vic:rail:WER_EN1","Manly St","-37.89887664","144.66082684","","2","vic:rail:WER","1","Level 0",""
"vic:rail:WER_EN2","Comben Dr","-37.89962052","144.66107622","","2","vic:rail:WER","1","Level 0",""
"vic:rail:WER_EN3","Comben Dr","-37.89961626","144.66131517","","2","vic:rail:WER","1","Level 0",""
"vic:rail:WER_EN4","Station Pl","-37.90001318","144.66133671","","2","vic:rail:WER","1","Level 0",""
